,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
173,Nairobi,0.0,0.018,0.13,1.225,0.800275554,0.815416153,0.951879004,0.970530942
174,Nairobi,0.0,0.018,0.29,1.225,0.739543357,0.718390785,0.800552626,0.758941361
175,Nairobi,0.0,0.018,0.19,1.225,0.765514299,0.75988177,0.865264349,0.849423428
176,Nairobi,0.1,0.0,0.03,1.225,0.951623552,0.579875148,0.456724283,0.370318066
177,Nairobi,0.1,0.0,0.09,1.225,0.69235519,0.369689666,0.262799056,0.187881352
178,Nairobi,0.0,0.018,0.35,1.225,0.731084305,0.704876688,0.779475279,0.729470336
179,Nairobi,0.0,0.018,0.25,1.225,0.747438504,0.731004006,0.820224925,0.786447812
180,Nairobi,0.1,0.0,0.05,1.225,0.796062508,0.453763833,0.34036912,0.260856011
181,Nairobi,0.0,0.018,0.31,1.225,0.736359838,0.713304824,0.792620274,0.747850089
182,Nairobi,0.1,0.0,0.15,1.225,0.640501596,0.32765265,0.224014091,0.151394089
183,Nairobi,0.1,0.0,0.11,1.225,0.668785362,0.35058192,0.245169515,0.171296221
184,Nairobi,0.1,0.0,0.21,1.225,0.618278684,0.309636842,0.20739202,0.135756748
185,Nairobi,0.1,0.0,0.01,1.225,1.729428904,1.210431858,1.038500229,0.917628474
186,Nairobi,0.1,0.0,0.07,1.225,0.729393508,0.399716145,0.290502641,0.213943721
187,Nairobi,0.1,0.0,0.17,1.225,0.631350977,0.320234368,0.217169701,0.144955176
188,Nairobi,0.1,0.0,0.27,1.225,0.605932665,0.299628105,0.19815758,0.127069381
189,Nairobi,0.1,0.0,0.23,1.225,0.613447627,0.305720374,0.203778538,0.132357338
190,Nairobi,0.1,0.0,0.13,1.225,0.6524678,0.33735349,0.232964457,0.159814217
191,Nairobi,0.1,0.0,0.33,1.225,0.598076144,0.293258944,0.192281155,0.121541092
192,Nairobi,0.1,0.002,0.03,1.225,0.989095647,0.633938178,0.545603747,0.520796993
193,Nairobi,0.1,0.0,0.19,1.225,0.624126812,0.314377837,0.211766242,0.139871831
194,Nairobi,0.1,0.0,0.25,1.225,0.609389545,0.302430546,0.200743218,0.129501838
195,Nairobi,0.1,0.0,0.35,1.225,0.596055903,0.291621167,0.190770082,0.12011954
196,Nairobi,0.1,0.002,0.09,1.225,0.71961807,0.404156644,0.313940281,0.264227031
197,Nairobi,0.1,0.0,0.29,1.225,0.602952601,0.297212212,0.195928587,0.124972439
198,Nairobi,0.1,0.002,0.15,1.225,0.665722637,0.358200424,0.267607684,0.212913151
199,Nairobi,0.1,0.002,0.05,1.225,0.827409073,0.496069229,0.406605636,0.366854978
200,Nairobi,0.1,0.002,0.01,1.225,1.797528651,1.323283072,1.240594462,1.290507252
201,Nairobi,0.1,0.002,0.11,1.225,0.695120133,0.38326744,0.292879995,0.240902523
202,Nairobi,0.1,0.0,0.31,1.225,0.600357065,0.295108051,0.19398721,0.123146075
203,Nairobi,0.1,0.002,0.17,1.225,0.656211694,0.35009052,0.259431361,0.203857783
204,Nairobi,0.1,0.002,0.21,1.225,0.642624652,0.338504963,0.247750924,0.190921569
205,Nairobi,0.1,0.002,0.07,1.225,0.758114847,0.436982557,0.347035039,0.300879856
206,Nairobi,0.1,0.002,0.13,1.225,0.678160034,0.368805694,0.278299809,0.224754802
207,Nairobi,0.1,0.002,0.27,1.225,0.629792484,0.327563089,0.236719444,0.178704085
208,Nairobi,0.1,0.002,0.19,1.225,0.648703062,0.343687972,0.252976379,0.196708818
209,Nairobi,0.1,0.002,0.23,1.225,0.637603363,0.334223354,0.243434251,0.186140806
210,Nairobi,0.1,0.002,0.33,1.225,0.621626597,0.320600118,0.229699454,0.170929374
211,Nairobi,0.1,0.002,0.29,1.225,0.626695074,0.324921957,0.234056684,0.175755051
212,Nairobi,0.1,0.002,0.25,1.225,0.633385486,0.330626808,0.239808252,0.182124973
213,Nairobi,0.1,0.004,0.03,1.225,1.018615705,0.695363713,0.674782501,0.748944394
214,Nairobi,0.1,0.004,0.09,1.225,0.741095434,0.443317462,0.388269709,0.379977912
215,Nairobi,0.1,0.002,0.35,1.225,0.619526805,0.318809648,0.227894323,0.168930174
216,Nairobi,0.1,0.002,0.31,1.225,0.623997334,0.322621621,0.231737511,0.173186543
217,Nairobi,0.1,0.004,0.15,1.225,0.685591465,0.392908307,0.330967269,0.306184777
218,Nairobi,0.1,0.004,0.05,1.225,0.852103515,0.54413593,0.502874787,0.527564451
219,Nairobi,0.1,0.004,0.21,1.225,0.661804109,0.371304452,0.306409164,0.274559263
220,Nairobi,0.1,0.004,0.11,1.225,0.715866344,0.420404196,0.362223128,0.346435553
221,Nairobi,0.1,0.004,0.01,1.225,1.8511768,1.451502782,1.53432127,1.855844379
222,Nairobi,0.1,0.004,0.27,1.225,0.648588959,0.359302363,0.292765838,0.256989623
223,Nairobi,0.1,0.004,0.17,1.225,0.675796663,0.384012593,0.320855097,0.293162491
224,Nairobi,0.1,0.004,0.07,1.225,0.780741167,0.479324047,0.42920008,0.432687371
225,Nairobi,0.1,0.004,0.23,1.225,0.656632957,0.366607976,0.301070463,0.267684175
226,Nairobi,0.1,0.004,0.13,1.225,0.698400062,0.404541177,0.344190894,0.323213941
227,Nairobi,0.1,0.004,0.33,1.225,0.640179356,0.351664714,0.284083776,0.245809017
228,Nairobi,0.1,0.004,0.29,1.225,0.645399105,0.356405319,0.289472635,0.252748694
229,Nairobi,0.1,0.004,0.19,1.225,0.668063932,0.376989669,0.312871813,0.282881753
230,Nairobi,0.1,0.004,0.25,1.225,0.652289195,0.362662942,0.296585962,0.261909112
231,Nairobi,0.1,0.004,0.35,1.225,0.638016895,0.349700756,0.281851256,0.242934019
232,Nairobi,0.1,0.006,0.03,1.225,1.049952054,0.769970078,0.856273385,0.944947292
233,Nairobi,0.1,0.004,0.31,1.225,0.642620849,0.353882091,0.286604368,0.249054991
234,Nairobi,0.1,0.006,0.09,1.225,0.763894243,0.490881498,0.492699526,0.479420237
235,Nairobi,0.1,0.006,0.01,1.225,1.908125777,1.607236169,1.946995461,2.341529137
236,Nairobi,0.1,0.006,0.05,1.225,0.878317339,0.602516895,0.638129019,0.665630991
237,Nairobi,0.1,0.006,0.15,1.225,0.706682768,0.435063888,0.419984903,0.38631503
238,Nairobi,0.1,0.006,0.21,1.225,0.682163627,0.41114213,0.388821601,0.346412944
239,Nairobi,0.1,0.006,0.11,1.225,0.737889014,0.465509841,0.459647402,0.437099657
240,Nairobi,0.1,0.006,0.27,1.225,0.66854193,0.397852323,0.371508738,0.324245232
241,Nairobi,0.1,0.006,0.07,1.225,0.804759624,0.53075127,0.544638613,0.545924053
242,Nairobi,0.1,0.006,0.17,1.225,0.696586643,0.425213742,0.40715294,0.369884739
243,Nairobi,0.1,0.006,0.33,1.225,0.659873617,0.389395222,0.36049153,0.310138598
244,Nairobi,0.1,0.006,0.23,1.225,0.676833391,0.405941763,0.382046991,0.337738607
245,Nairobi,0.1,0.006,0.13,1.225,0.719885405,0.447944861,0.436765182,0.407800821
246,Nairobi,0.1,0.008,0.03,1.225,1.083277641,0.862509729,1.022516424,1.110649642
247,Nairobi,0.1,0.006,0.29,1.225,0.665253944,0.394644451,0.367329788,0.318894428
248,Nairobi,0.1,0.006,0.19,1.225,0.688616025,0.41743732,0.397022457,0.356913475
249,Nairobi,0.1,0.006,0.35,1.225,0.657644631,0.387220549,0.357658547,0.306511198
250,Nairobi,0.1,0.006,0.25,1.225,0.672355999,0.401573462,0.376356329,0.330452178
251,Nairobi,0.1,0.008,0.05,1.225,0.906195222,0.674931012,0.762019951,0.782353501
252,Nairobi,0.1,0.008,0.09,1.225,0.788140326,0.549878599,0.588355735,0.56348954
