,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
2042,Madrid,0.5,0.006,0.13,0.245,0.388721682,0.305173769,0.28813915,0.261347048
2043,Madrid,0.5,0.006,0.23,0.245,0.315561892,0.231786216,0.209195277,0.180723338
2044,Madrid,0.5,0.006,0.33,0.245,0.286741552,0.202876197,0.178096442,0.148962771
2045,Madrid,0.5,0.006,0.29,0.245,0.295884531,0.21204762,0.187962243,0.159038497
2046,Madrid,0.5,0.008,0.03,0.245,0.980165623,0.92898416,0.935761672,0.909574386
2047,Madrid,0.5,0.006,0.19,0.245,0.335584533,0.251871183,0.230800913,0.202788714
2048,Madrid,0.5,0.008,0.09,0.245,0.478418988,0.406991169,0.386335822,0.355531623
2049,Madrid,0.5,0.006,0.35,0.245,0.282953756,0.19907662,0.174009196,0.144788558
2050,Madrid,0.5,0.006,0.25,0.245,0.307953302,0.224153947,0.200985156,0.172338517
2051,Madrid,0.5,0.008,0.05,0.245,0.679117592,0.615788301,0.606106088,0.57714865
2052,Madrid,0.5,0.006,0.31,0.245,0.291018103,0.207166051,0.182711085,0.153675605
2053,Madrid,0.5,0.008,0.15,0.245,0.378069811,0.302592764,0.276450873,0.244723308
2054,Madrid,0.5,0.008,0.11,0.245,0.432805703,0.359537319,0.336388084,0.305164171
2055,Madrid,0.5,0.008,0.21,0.245,0.335063128,0.257850729,0.229357481,0.197234199
2056,Madrid,0.5,0.008,0.01,0.245,2.485406029,2.494963779,2.584039961,2.571703465
2057,Madrid,0.5,0.008,0.17,0.245,0.360361162,0.284169554,0.257059454,0.225168945
2058,Madrid,0.5,0.008,0.07,0.245,0.550097043,0.48156155,0.464825177,0.434680533
2059,Madrid,0.5,0.008,0.27,0.245,0.31117061,0.23299415,0.203194608,0.170851492
2060,Madrid,0.5,0.008,0.13,0.245,0.401227294,0.326684679,0.30180891,0.270294427
2061,Madrid,0.5,0.008,0.23,0.245,0.325713871,0.248124228,0.219119819,0.186910513
2062,Madrid,0.5,0.008,0.33,0.245,0.295966348,0.217176415,0.186545608,0.154062604
2063,Madrid,0.5,0.008,0.29,0.245,0.305403467,0.226994309,0.196879457,0.164483279
2064,Madrid,0.5,0.008,0.19,0.245,0.346380663,0.269624932,0.241750459,0.209731312
2065,Madrid,0.5,0.01,0.03,0.245,1.012746821,0.971619746,0.964239551,0.929382232
2066,Madrid,0.5,0.008,0.35,0.245,0.292056695,0.213109016,0.182264457,0.149745484
2067,Madrid,0.5,0.008,0.25,0.245,0.317860505,0.239953979,0.210520198,0.178238634
2068,Madrid,0.5,0.01,0.09,0.245,0.494321875,0.425669966,0.398093115,0.363274053
2069,Madrid,0.5,0.01,0.15,0.245,0.390637041,0.316480213,0.284864056,0.250052659
2070,Madrid,0.5,0.008,0.31,0.245,0.30038048,0.22176865,0.191379177,0.158936785
2071,Madrid,0.5,0.01,0.05,0.245,0.701691802,0.64404981,0.624551614,0.589717244
