,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
1759,Johanesberg,0.3,0.014,0.29,0.245,0.25335392,0.21741459,0.202123674,0.175963481
1760,Johanesberg,0.3,0.016,0.09,0.245,0.409095955,0.403957499,0.405902878,0.386317834
1761,Johanesberg,0.3,0.014,0.35,0.245,0.242451172,0.20433365,0.187355654,0.160419968
1762,Johanesberg,0.3,0.014,0.25,0.245,0.26352986,0.22962353,0.215907237,0.190470845
1763,Johanesberg,0.3,0.016,0.05,0.245,0.579028352,0.60928667,0.634936727,0.625538013
1764,Johanesberg,0.3,0.014,0.31,0.245,0.249250729,0.212491646,0.196565805,0.170113758
1765,Johanesberg,0.3,0.016,0.15,0.245,0.324129864,0.301293076,0.291386151,0.266707963
1766,Johanesberg,0.3,0.016,0.11,0.245,0.370474985,0.357291822,0.353849785,0.331949671
1767,Johanesberg,0.3,0.016,0.21,0.245,0.287715918,0.257294177,0.242307723,0.215446778
1768,Johanesberg,0.3,0.016,0.01,0.245,2.108420794,2.457250512,2.696242941,2.778521384
1769,Johanesberg,0.3,0.016,0.17,0.245,0.309135874,0.283175863,0.271177364,0.245600391
1770,Johanesberg,0.3,0.016,0.13,0.245,0.343737407,0.324984841,0.317813058,0.294310207
1771,Johanesberg,0.3,0.016,0.07,0.245,0.469786081,0.477289322,0.487700653,0.471753581
1772,Johanesberg,0.3,0.016,0.23,0.245,0.279799862,0.247729227,0.231638534,0.204303081
1773,Johanesberg,0.3,0.016,0.27,0.245,0.26748602,0.232850452,0.215042061,0.186968489
1774,Johanesberg,0.3,0.016,0.33,0.245,0.254612508,0.217295444,0.197691293,0.16884606
1775,Johanesberg,0.3,0.016,0.19,0.245,0.297298524,0.268872817,0.255223078,0.228936541
1776,Johanesberg,0.3,0.018,0.03,0.245,0.865524218,0.950170753,1.003313738,1.002951326
1777,Johanesberg,0.3,0.016,0.25,0.245,0.273150383,0.239694682,0.222676431,0.194942392
1778,Johanesberg,0.3,0.016,0.29,0.245,0.262602956,0.226950266,0.208460722,0.180094449
1779,Johanesberg,0.3,0.016,0.35,0.245,0.251302188,0.213295603,0.19322969,0.164186032
1780,Johanesberg,0.3,0.018,0.09,0.245,0.424596436,0.418441865,0.416201385,0.393610709
1781,Johanesberg,0.3,0.018,0.05,0.245,0.600967504,0.631133353,0.651046245,0.637346866
1782,Johanesberg,0.3,0.016,0.31,0.245,0.258349972,0.221811404,0.2027286,0.174107396
1783,Johanesberg,0.3,0.018,0.15,0.245,0.336411015,0.31209629,0.298779157,0.271742853
1784,Johanesberg,0.3,0.018,0.01,0.245,2.188308012,2.545358091,2.764651608,2.830974071
1785,Johanesberg,0.3,0.018,0.11,0.245,0.384512133,0.370102937,0.362827608,0.338216188
1786,Johanesberg,0.3,0.018,0.21,0.245,0.298617359,0.266519759,0.248455518,0.219513964
1787,Johanesberg,0.3,0.018,0.27,0.245,0.277620958,0.241199577,0.220498076,0.190498064
1788,Johanesberg,0.3,0.018,0.07,0.245,0.487586087,0.494403087,0.50007452,0.480659304
1789,Johanesberg,0.3,0.018,0.17,0.245,0.320848908,0.293329463,0.278057635,0.250236814
1790,Johanesberg,0.3,0.018,0.13,0.245,0.356761479,0.336637551,0.325876563,0.29986617
1791,Johanesberg,0.3,0.018,0.23,0.245,0.290401366,0.256611847,0.237515632,0.208159897
1792,Johanesberg,0.3,0.018,0.29,0.245,0.272552877,0.235087832,0.213749756,0.183494256
1793,Johanesberg,0.3,0.018,0.33,0.245,0.264259673,0.225086825,0.202707087,0.172033522
1794,Johanesberg,0.3,0.018,0.19,0.245,0.308563046,0.278513565,0.261698559,0.233258385
1795,Johanesberg,0.4,0.0,0.03,0.245,0.703772694,0.539551551,0.482234352,0.439677307
1796,Johanesberg,0.3,0.018,0.25,0.245,0.283499941,0.248289214,0.228326143,0.198622498
1797,Johanesberg,0.4,0.0,0.09,0.245,0.345246698,0.237610931,0.200043712,0.172552438
1798,Johanesberg,0.3,0.018,0.31,0.245,0.268138749,0.22976471,0.207872199,0.177394181
1799,Johanesberg,0.3,0.018,0.35,0.245,0.260823927,0.220943565,0.198132284,0.167285522
1800,Johanesberg,0.4,0.0,0.05,0.245,0.48865706,0.358387141,0.312919929,0.279402346
1801,Johanesberg,0.4,0.0,0.15,0.245,0.273541608,0.177222922,0.143605701,0.119127582
1802,Johanesberg,0.4,0.0,0.11,0.245,0.312653458,0.210161819,0.174390053,0.148268395
1803,Johanesberg,0.4,0.0,0.01,0.245,1.779351049,1.445373794,1.328806659,1.241052306
1804,Johanesberg,0.4,0.0,0.21,0.245,0.242810933,0.151342429,0.119418065,0.096231299
1805,Johanesberg,0.4,0.0,0.27,0.245,0.225738397,0.136964441,0.105980555,0.083511207
1806,Johanesberg,0.4,0.0,0.07,0.245,0.396464671,0.280745278,0.240356633,0.210713106
1807,Johanesberg,0.4,0.0,0.17,0.245,0.26088779,0.166566237,0.133646075,0.109699689
1808,Johanesberg,0.4,0.0,0.13,0.245,0.290088922,0.191158602,0.156629843,0.13145638
1809,Johanesberg,0.4,0.0,0.33,0.245,0.214874106,0.127814864,0.097429465,0.075416656
1810,Johanesberg,0.4,0.0,0.23,0.245,0.236130368,0.145716251,0.114159901,0.091253863
1811,Johanesberg,0.4,0.0,0.19,0.245,0.250897943,0.158153075,0.125783223,0.102256626
1812,Johanesberg,0.4,0.002,0.03,0.245,0.766430885,0.60301648,0.584581846,0.617818629
1813,Johanesberg,0.4,0.0,0.29,0.245,0.221617453,0.133493905,0.102737031,0.080440853
