,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
822,Copenhagen,0.4,0.01,0.19,1.225,1.580287721,1.009175812,0.866448279,0.670703333
823,Copenhagen,0.4,0.01,0.29,1.225,1.514850644,0.940293768,0.785629875,0.583235929
824,Copenhagen,0.4,0.012,0.03,1.225,2.6315629,2.200121525,2.211093783,2.091881457
825,Copenhagen,0.4,0.01,0.25,1.225,1.534743476,0.961233861,0.810198609,0.609825951
826,Copenhagen,0.4,0.012,0.09,1.225,1.818209113,1.305644597,1.17725677,0.984713627
827,Copenhagen,0.4,0.01,0.35,1.225,1.493536964,0.917858042,0.75930634,0.554746743
828,Copenhagen,0.4,0.01,0.31,1.225,1.506829356,0.931850202,0.775723152,0.572514174
829,Copenhagen,0.4,0.012,0.15,1.225,1.655538553,1.126749469,0.970489685,0.763280418
830,Copenhagen,0.4,0.012,0.05,1.225,2.143550562,1.663435282,1.590791469,1.42758064
831,Copenhagen,0.4,0.012,0.01,1.225,5.071624923,4.883553172,5.312605883,5.413386134
832,Copenhagen,0.4,0.012,0.21,1.225,1.585822741,1.050080313,0.881875447,0.668380726
833,Copenhagen,0.4,0.012,0.11,1.225,1.744267919,1.22432859,1.083271683,0.884062115
834,Copenhagen,0.4,0.012,0.27,1.225,1.547091844,1.007486481,0.832645491,0.615658872
835,Copenhagen,0.4,0.012,0.07,1.225,1.934402464,1.433426953,1.324947696,1.142880375
836,Copenhagen,0.4,0.012,0.17,1.225,1.626832023,1.095179791,0.934001438,0.724204039
837,Copenhagen,0.4,0.012,0.33,1.225,1.522444999,0.980381433,0.801317482,0.582108764
838,Copenhagen,0.4,0.012,0.13,1.225,1.693077888,1.168032927,1.018205125,0.814380344
839,Copenhagen,0.4,0.012,0.23,1.225,1.570667158,1.033413143,0.862611528,0.647750409
840,Copenhagen,0.4,0.014,0.03,1.225,2.67194121,2.30474526,2.28638884,2.145234052
841,Copenhagen,0.4,0.012,0.29,1.225,1.537743029,0.997205241,0.820762435,0.602932949
842,Copenhagen,0.4,0.012,0.19,1.225,1.60416899,1.070256384,0.905194955,0.693354298
843,Copenhagen,0.4,0.012,0.35,1.225,1.516107258,0.973411587,0.793261738,0.573481627
844,Copenhagen,0.4,0.012,0.25,1.225,1.557936482,1.019412737,0.846429857,0.630420967
845,Copenhagen,0.4,0.014,0.09,1.225,1.846107443,1.367732718,1.217346256,1.009828352
846,Copenhagen,0.4,0.012,0.31,1.225,1.529600524,0.988250626,0.810412693,0.591849099
847,Copenhagen,0.4,0.014,0.05,1.225,2.176440883,1.742537645,1.64496318,1.46399051
848,Copenhagen,0.4,0.014,0.15,1.225,1.680940891,1.180330481,1.003538068,0.782747578
849,Copenhagen,0.4,0.014,0.01,1.225,5.149443181,5.115783785,5.493517685,5.551452369
850,Copenhagen,0.4,0.014,0.21,1.225,1.610155369,1.100015429,0.911906223,0.685427507
851,Copenhagen,0.4,0.014,0.11,1.225,1.771031707,1.282549842,1.120160667,0.906609763
852,Copenhagen,0.4,0.014,0.07,1.225,1.964083647,1.501591589,1.370066547,1.172029079
853,Copenhagen,0.4,0.014,0.27,1.225,1.570830191,1.055396106,0.860999824,0.631361004
854,Copenhagen,0.4,0.014,0.17,1.225,1.651793891,1.147259551,0.965807276,0.742674572
855,Copenhagen,0.4,0.014,0.33,1.225,1.545805169,1.027002115,0.828604993,0.596955214
856,Copenhagen,0.4,0.014,0.23,1.225,1.594767241,1.082555675,0.891986304,0.664271023
857,Copenhagen,0.4,0.014,0.13,1.225,1.719056223,1.223577116,1.052878377,0.835150787
858,Copenhagen,0.4,0.016,0.03,1.225,2.713577946,2.391921177,2.34766065,2.188003399
859,Copenhagen,0.4,0.014,0.29,1.225,1.561337929,1.044625956,0.84871211,0.618310511
860,Copenhagen,0.4,0.014,0.19,1.225,1.62878312,1.121150945,0.936019837,0.71103802
861,Copenhagen,0.4,0.016,0.09,1.225,1.87487525,1.419466573,1.24996932,1.029961213
862,Copenhagen,0.4,0.014,0.35,1.225,1.539370182,1.019700828,0.820274924,0.588108045
863,Copenhagen,0.4,0.014,0.25,1.225,1.581841227,1.067889499,0.875253594,0.646499601
864,Copenhagen,0.4,0.016,0.05,1.225,2.21035626,1.808448321,1.68904574,1.493177963
865,Copenhagen,0.4,0.016,0.11,1.225,1.798629612,1.331061694,1.150179302,0.924684764
866,Copenhagen,0.4,0.014,0.31,1.225,1.553070487,1.035245517,0.838009926,0.606943972
867,Copenhagen,0.4,0.016,0.15,1.225,1.707134915,1.224975932,1.030431392,0.798353149
868,Copenhagen,0.4,0.016,0.01,1.225,5.229686716,5.309285928,5.640735765,5.662131199
869,Copenhagen,0.4,0.016,0.21,1.225,1.635246345,1.141623001,0.936343949,0.699092816
870,Copenhagen,0.4,0.016,0.07,1.225,1.994689872,1.558388592,1.406782287,1.195395723
871,Copenhagen,0.4,0.016,0.27,1.225,1.595308365,1.095315973,0.884073335,0.643948394
872,Copenhagen,0.4,0.016,0.17,1.225,1.677533719,1.19065411,0.991689471,0.757481211
873,Copenhagen,0.4,0.016,0.13,1.225,1.745844197,1.269858352,1.081093947,0.851801116
874,Copenhagen,0.4,0.016,0.23,1.225,1.619618425,1.12350284,0.915890206,0.677514537
875,Copenhagen,0.4,0.016,0.33,1.225,1.569893379,1.065847992,0.85081037,0.608856659
876,Copenhagen,0.4,0.016,0.29,1.225,1.585668186,1.084138447,0.871456329,0.630637715
877,Copenhagen,0.4,0.018,0.03,1.225,2.75653287,2.465540399,2.398399142,2.222989938
878,Copenhagen,0.4,0.016,0.19,1.225,1.654164372,1.163557959,0.961103773,0.725213924
879,Copenhagen,0.4,0.016,0.25,1.225,1.606490986,1.108281922,0.898709085,0.659388808
880,Copenhagen,0.4,0.016,0.35,1.225,1.563358116,1.058270538,0.842257069,0.599833105
881,Copenhagen,0.4,0.018,0.09,1.225,1.904553824,1.463155313,1.27698411,1.046430465
882,Copenhagen,0.4,0.016,0.31,1.225,1.577271912,1.074403197,0.860467342,0.619044562
883,Copenhagen,0.4,0.018,0.15,1.225,1.734158222,1.262678585,1.052701448,0.811118949
884,Copenhagen,0.4,0.018,0.05,1.225,2.245345373,1.864109251,1.725550008,1.517054128
885,Copenhagen,0.4,0.018,0.01,1.225,5.312470701,5.47269662,5.762645388,5.752669619
886,Copenhagen,0.4,0.018,0.11,1.225,1.827101246,1.372029484,1.175037393,0.939470627
887,Copenhagen,0.4,0.018,0.17,1.225,1.704088451,1.227300396,1.013122222,0.769593462
888,Copenhagen,0.4,0.018,0.07,1.225,2.026265067,1.606353114,1.437186175,1.214510299
889,Copenhagen,0.4,0.018,0.21,1.225,1.661131684,1.176760195,0.956580553,0.710271427
890,Copenhagen,0.4,0.018,0.27,1.225,1.6205615,1.129027916,0.903180248,0.654245236
891,Copenhagen,0.4,0.018,0.33,1.225,1.594744204,1.098652961,0.869198392,0.618592378
892,Copenhagen,0.4,0.018,0.19,1.225,1.680349175,1.199370272,0.981875495,0.736810215
893,Copenhagen,0.4,0.018,0.13,1.225,1.773480257,1.308942409,1.104458941,0.865421558
894,Copenhagen,0.4,0.018,0.23,1.225,1.645256379,1.158082325,0.935684757,0.688348108
895,Copenhagen,0.4,0.018,0.29,1.225,1.61076872,1.117506365,0.890290559,0.640721717
896,Copenhagen,0.4,0.018,0.35,1.225,1.588105491,1.090842286,0.860460233,0.609424536
897,Copenhagen,0.5,0.0,0.03,1.225,2.498936253,1.775770287,1.503462584,1.290597407
898,Copenhagen,0.4,0.018,0.25,1.225,1.631921137,1.142392935,0.918132311,0.669932544
899,Copenhagen,0.5,0.0,0.09,1.225,1.726574222,1.053816734,0.800491376,0.607524318
900,Copenhagen,0.4,0.018,0.31,1.225,1.602239537,1.107471481,0.879064074,0.628943188
901,Copenhagen,0.5,0.0,0.01,1.225,4.816022971,3.94163164,3.612376927,3.33981741
902,Copenhagen,0.5,0.0,0.05,1.225,2.035518971,1.342598085,1.081679787,0.88075348
903,Copenhagen,0.5,0.0,0.21,1.225,1.505899759,0.847544737,0.599642922,0.412361049
904,Copenhagen,0.5,0.0,0.15,1.225,1.572102004,0.909426232,0.65989735,0.47090992
905,Copenhagen,0.5,0.0,0.11,1.225,1.656359549,0.988184656,0.736584968,0.545426831
906,Copenhagen,0.5,0.0,0.07,1.225,1.83691161,1.156952906,0.900915783,0.705106135
907,Copenhagen,0.5,0.0,0.23,1.225,1.491507994,0.834092268,0.586544165,0.399633065
908,Copenhagen,0.5,0.0,0.17,1.225,1.544842237,0.883945596,0.635086682,0.446801539
909,Copenhagen,0.5,0.0,0.27,1.225,1.469120838,0.813166244,0.56616836,0.379834021
910,Copenhagen,0.5,0.0,0.13,1.225,1.607749415,0.94274709,0.692342098,0.502436291
911,Copenhagen,0.5,0.0,0.33,1.225,1.445716156,0.791289116,0.544866464,0.359135103
912,Copenhagen,0.5,0.002,0.03,1.225,2.869623315,1.976439442,1.72502197,1.60602885
913,Copenhagen,0.5,0.0,0.19,1.225,1.523321386,0.863829322,0.615499332,0.427768627
914,Copenhagen,0.5,0.0,0.25,1.225,1.479418923,0.822792208,0.575541223,0.388941574
915,Copenhagen,0.5,0.0,0.29,1.225,1.460243189,0.804868011,0.558088318,0.371982694
916,Copenhagen,0.5,0.0,0.35,1.225,1.439697827,0.785663589,0.539388854,0.353812545
917,Copenhagen,0.5,0.002,0.09,1.225,1.982690689,1.172902246,0.918456651,0.756007703
918,Copenhagen,0.5,0.002,0.15,1.225,1.80530438,1.012195038,0.757143836,0.586003747
919,Copenhagen,0.5,0.002,0.05,1.225,2.337463668,1.494317047,1.241082696,1.096016071
920,Copenhagen,0.5,0.0,0.31,1.225,1.452511054,0.797640529,0.551050874,0.365144454
921,Copenhagen,0.5,0.002,0.01,1.225,5.53042191,4.387051804,4.144718752,4.156093205
922,Copenhagen,0.5,0.002,0.21,1.225,1.729281831,0.943320687,0.688009949,0.513145104
923,Copenhagen,0.5,0.002,0.11,1.225,1.902060516,1.09985348,0.845132607,0.678733136
924,Copenhagen,0.5,0.002,0.07,1.225,2.109395299,1.287693219,1.033680209,0.87743923
925,Copenhagen,0.5,0.002,0.17,1.225,1.774000956,0.983834989,0.728676917,0.556003103
926,Copenhagen,0.5,0.002,0.27,1.225,1.687047201,0.905057287,0.649602372,0.472668233
927,Copenhagen,0.5,0.002,0.33,1.225,1.660170716,0.880707956,0.625161299,0.446910348
928,Copenhagen,0.5,0.002,0.13,1.225,1.846239655,1.049281287,0.794369838,0.625235394
929,Copenhagen,0.5,0.002,0.23,1.225,1.712755221,0.928348035,0.672980879,0.497306309
930,Copenhagen,0.5,0.002,0.19,1.225,1.749287746,0.961445496,0.706203055,0.532318407
931,Copenhagen,0.5,0.004,0.03,1.225,2.909247803,2.077763262,1.931485671,1.867581206
932,Copenhagen,0.5,0.002,0.29,1.225,1.67685266,0.89582132,0.640331606,0.462897985
933,Copenhagen,0.5,0.004,0.09,1.225,2.010068187,1.23303206,1.028384503,0.879128527
934,Copenhagen,0.5,0.002,0.25,1.225,1.698872883,0.915771023,0.660356477,0.484001738
935,Copenhagen,0.5,0.002,0.35,1.225,1.653259641,0.874446722,0.618876475,0.440286918
936,Copenhagen,0.5,0.002,0.31,1.225,1.667973555,0.887777104,0.632257081,0.454388429
937,Copenhagen,0.5,0.004,0.05,1.225,2.369739961,1.570924459,1.389624878,1.274509493
938,Copenhagen,0.5,0.004,0.15,1.225,1.830232482,1.064086063,0.847764547,0.681438309
939,Copenhagen,0.5,0.004,0.11,1.225,1.928324652,1.156238388,0.946284481,0.789269289
940,Copenhagen,0.5,0.004,0.01,1.225,5.606787383,4.611957681,4.640790101,4.832940304
941,Copenhagen,0.5,0.004,0.21,1.225,1.753160194,0.99168081,0.770356193,0.596714158
942,Copenhagen,0.5,0.004,0.27,1.225,1.710342378,0.951455805,0.727351706,0.549645361
943,Copenhagen,0.5,0.004,0.07,1.225,2.138522366,1.353707888,1.15739889,1.020335977
944,Copenhagen,0.5,0.004,0.13,1.225,1.871733002,1.10307357,0.88944604,0.727059088
945,Copenhagen,0.5,0.004,0.17,1.225,1.798496813,1.034272112,0.815890492,0.646551863
946,Copenhagen,0.5,0.004,0.33,1.225,1.683094776,0.925858185,0.69998534,0.519692636
947,Copenhagen,0.5,0.004,0.23,1.225,1.73640538,0.975940573,0.75352833,0.57829591
948,Copenhagen,0.5,0.006,0.03,1.225,2.949981904,2.190037358,2.131142369,2.014251136
949,Copenhagen,0.5,0.004,0.29,1.225,1.700007068,0.941746349,0.716971344,0.538283964
950,Copenhagen,0.5,0.004,0.19,1.225,1.773442356,1.010734803,0.790726788,0.619009959
951,Copenhagen,0.5,0.004,0.25,1.225,1.722331352,0.96271879,0.739392944,0.562824603
952,Copenhagen,0.5,0.004,0.35,1.225,1.67608827,0.919275964,0.692948301,0.511990536
953,Copenhagen,0.5,0.006,0.09,1.225,2.038212341,1.299660228,1.13468809,0.948170622
954,Copenhagen,0.5,0.004,0.31,1.225,1.691005358,0.933289739,0.707930399,0.528388571
955,Copenhagen,0.5,0.006,0.15,1.225,1.855858651,1.121585059,0.93539754,0.734954862
956,Copenhagen,0.5,0.006,0.05,1.225,2.402920093,1.655810994,1.533269699,1.374602713
957,Copenhagen,0.5,0.006,0.01,1.225,5.685291332,4.861169604,5.120506227,5.212493821
958,Copenhagen,0.5,0.006,0.21,1.225,1.777707228,1.045267313,0.849987523,0.643576925
959,Copenhagen,0.5,0.006,0.11,1.225,1.955324267,1.21871693,1.04410143,0.851254316
960,Copenhagen,0.5,0.006,0.07,1.225,2.168465083,1.426856899,1.277038628,1.100467757
961,Copenhagen,0.5,0.006,0.17,1.225,1.823678631,1.090160079,0.90022868,0.697328619
962,Copenhagen,0.5,0.006,0.27,1.225,1.734289894,1.002868708,0.802537684,0.592811595
963,Copenhagen,0.5,0.006,0.33,1.225,1.706660782,0.975887894,0.772342471,0.560506541
964,Copenhagen,0.5,0.006,0.13,1.225,1.897940243,1.162679295,0.981387628,0.784158455
965,Copenhagen,0.5,0.006,0.23,1.225,1.76071782,1.028676536,0.831420173,0.623712206
966,Copenhagen,0.5,0.006,0.29,1.225,1.723809873,0.992634591,0.79108431,0.580557934
967,Copenhagen,0.5,0.006,0.19,1.225,1.798273372,1.065350907,0.872463817,0.667623721
968,Copenhagen,0.5,0.006,0.35,1.225,1.699556174,0.968949995,0.764578017,0.55219956
969,Copenhagen,0.5,0.006,0.31,1.225,1.714682125,0.98372102,0.781108807,0.569885409
970,Copenhagen,0.5,0.008,0.21,1.225,1.802951418,1.104975829,0.902663392,0.673216807
971,Copenhagen,0.5,0.008,0.15,1.225,1.882212624,1.185653053,0.993366482,0.768803148
972,Copenhagen,0.5,0.008,0.01,1.225,5.766024859,5.138852855,5.4378369,5.452554791
973,Copenhagen,0.5,0.008,0.27,1.225,1.758917539,1.0601553,0.852272966,0.620113484
974,Copenhagen,0.5,0.008,0.17,1.225,1.849575635,1.152432993,0.956018119,0.729444031
975,Copenhagen,0.5,0.008,0.23,1.225,1.785720753,1.087437342,0.882945376,0.65243722
976,Copenhagen,0.5,0.008,0.03,1.225,2.991872888,2.315138258,2.263214631,2.107017305
977,Copenhagen,0.5,0.008,0.29,1.225,1.748288698,1.049336583,0.840109798,0.607295481
978,Copenhagen,0.5,0.008,0.19,1.225,1.82380961,1.126206654,0.926532597,0.698371076
979,Copenhagen,0.5,0.008,0.25,1.225,1.77124701,1.07270503,0.866382264,0.63498239
980,Copenhagen,0.5,0.008,0.05,1.225,2.437042568,1.750395429,1.628290285,1.437909927
981,Copenhagen,0.5,0.008,0.31,1.225,1.739031332,1.039913844,0.829516088,0.596131434
982,Copenhagen,0.5,0.01,0.03,1.225,3.034970748,2.446508002,2.356301277,2.170747128
983,Copenhagen,0.5,0.01,0.09,1.225,2.096933146,1.451860689,1.254569865,1.02183815
984,Copenhagen,0.5,0.008,0.07,1.225,2.199258199,1.508362852,1.356179929,1.151149708
985,Copenhagen,0.5,0.008,0.09,1.225,2.067155814,1.37390036,1.205007569,0.991838541
986,Copenhagen,0.5,0.01,0.15,1.225,1.909325854,1.252931513,1.034223922,0.792056725
987,Copenhagen,0.5,0.006,0.25,1.225,1.746446732,1.0147403,0.815823619,0.607025864
988,Copenhagen,0.5,0.01,0.05,1.225,2.472148111,1.849719518,1.695262317,1.481401618
989,Copenhagen,0.5,0.01,0.11,1.225,2.01165707,1.361438293,1.154412567,0.917391992
990,Copenhagen,0.5,0.008,0.11,1.225,1.983090693,1.288333361,1.108807026,0.890458763
991,Copenhagen,0.5,0.01,0.21,1.225,1.828922892,1.167676358,0.939790188,0.693579235
992,Copenhagen,0.5,0.01,0.17,1.225,1.87621873,1.217826421,0.99533941,0.751507134
993,Copenhagen,0.5,0.01,0.07,1.225,2.230938463,1.593953094,1.411959986,1.185967916
994,Copenhagen,0.5,0.008,0.33,1.225,1.730896083,1.031633269,0.82020648,0.586320623
995,Copenhagen,0.5,0.01,0.13,1.225,1.952619815,1.298838209,1.085072942,0.84508316
996,Copenhagen,0.5,0.01,0.23,1.225,1.81144402,1.14914267,0.919261164,0.672171139
997,Copenhagen,0.5,0.01,0.27,1.225,1.784254706,1.120312542,0.88732719,0.638869724
998,Copenhagen,0.5,0.008,0.13,1.225,1.924891793,1.229094704,1.042206691,0.820272808
999,Copenhagen,0.5,0.01,0.19,1.225,1.850081546,1.1901119,0.964641141,0.719494331
1000,Copenhagen,0.5,0.008,0.35,1.225,1.723690587,1.024299058,0.811960843,0.577631064
1001,Copenhagen,0.5,0.01,0.25,1.225,1.796761783,1.133574391,0.902016807,0.654188362
1002,Copenhagen,0.5,0.012,0.03,1.225,3.079328404,2.550894569,2.425301516,2.217133428
1003,Copenhagen,0.5,0.01,0.29,1.225,1.773472757,1.108879929,0.874663747,0.625664022
1004,Copenhagen,0.5,0.01,0.01,1.225,5.849084316,5.430450899,5.661496642,5.617475294
1005,Copenhagen,0.5,0.012,0.09,1.225,2.1275809,1.513808066,1.291307791,1.043673624
1006,Copenhagen,0.5,0.012,0.15,1.225,1.937231631,1.306391064,1.064509394,0.808982041
1007,Copenhagen,0.5,0.012,0.05,1.225,2.508279825,1.928642567,1.744905165,1.51305742
1008,Copenhagen,0.5,0.01,0.31,1.225,1.764082039,1.098922508,0.863634315,0.614162302
1009,Copenhagen,0.5,0.012,0.21,1.225,1.855653539,1.217498278,0.96731033,0.708400203
1010,Copenhagen,0.5,0.012,0.17,1.225,1.903640629,1.269788123,1.024486216,0.767565953
1011,Copenhagen,0.5,0.012,0.11,1.225,2.04105847,1.419527565,1.188217558,0.936995574
1012,Copenhagen,0.5,0.012,0.27,1.225,1.810332505,1.168113562,0.913311044,0.652521615
1013,Copenhagen,0.5,0.01,0.33,1.225,1.755829601,1.090172062,0.8539418,0.604054749
1014,Copenhagen,0.5,0.012,0.07,1.225,2.263544774,1.661963209,1.453306811,1.211310649
1015,Copenhagen,0.5,0.012,0.33,1.225,1.781491952,1.136687062,0.878948021,0.616962685
1016,Copenhagen,0.5,0.012,0.23,1.225,1.837919204,1.198173802,0.94618015,0.686534641
1017,Copenhagen,0.5,0.012,0.29,1.225,1.799392972,1.156193148,0.900276774,0.639033723
1018,Copenhagen,0.5,0.01,0.35,1.225,1.74852031,1.08242168,0.845357018,0.595102362
1019,Copenhagen,0.5,0.012,0.13,1.225,1.981158356,1.354256488,1.116847441,0.863141588
1020,Copenhagen,0.5,0.012,0.19,1.225,1.877121438,1.24089109,0.992889001,0.734869075
1021,Copenhagen,0.5,0.014,0.03,1.225,3.125001911,2.633038112,2.478365944,2.252324281
1022,Copenhagen,0.5,0.012,0.35,1.225,1.774075832,1.12860599,0.870111848,0.607818996
1023,Copenhagen,0.5,0.012,0.25,1.225,1.823022379,1.181941263,0.928430821,0.668167594
1024,Copenhagen,0.5,0.012,0.31,1.225,1.789865004,1.145810868,0.888924363,0.627286225
1025,Copenhagen,0.5,0.012,0.01,1.225,5.934571686,5.662155077,5.827283855,5.737514101
1026,Copenhagen,0.5,0.014,0.01,1.225,6.022595003,5.844486987,5.954782015,5.828581246
1027,Copenhagen,0.5,0.014,0.05,1.225,2.545483371,1.99074844,1.783082848,1.537073015
1028,Copenhagen,0.5,0.014,0.09,1.225,2.159137808,1.562555497,1.319560983,1.060239052
1029,Copenhagen,0.5,0.014,0.15,1.225,1.965965222,1.348459283,1.087800346,0.82182239
1030,Copenhagen,0.5,0.014,0.21,1.225,1.883177139,1.256703984,0.988474614,0.719644095
1031,Copenhagen,0.5,0.014,0.07,1.225,2.297118338,1.715481511,1.485104464,1.23053685
1032,Copenhagen,0.5,0.014,0.27,1.225,1.837183891,1.205728989,0.933293849,0.662878588
1033,Copenhagen,0.5,0.014,0.33,1.225,1.807915566,1.173290496,0.898178979,0.626755258
1034,Copenhagen,0.5,0.016,0.03,1.225,3.172050702,2.699309195,2.520409488,2.279913982
1035,Copenhagen,0.5,0.014,0.17,1.225,1.931875989,1.310677659,1.046901481,0.779748936
1036,Copenhagen,0.5,0.014,0.11,1.225,2.071332052,1.465238989,1.214215185,0.951867784
1037,Copenhagen,0.5,0.014,0.23,1.225,1.865179764,1.236757224,0.966882115,0.697431477
1038,Copenhagen,0.5,0.014,0.29,1.225,1.826082099,1.193424715,0.919974395,0.649176613
1039,Copenhagen,0.5,0.014,0.19,1.225,1.904963456,1.280850088,1.014612933,0.746533086
1040,Copenhagen,0.5,0.014,0.13,1.225,2.010543481,1.397866062,1.141283524,0.87684157
1041,Copenhagen,0.5,0.016,0.09,1.225,2.191644932,1.601883544,1.341946305,1.073226382
1042,Copenhagen,0.5,0.014,0.35,1.225,1.800389448,1.164949199,0.889149475,0.617466439
1043,Copenhagen,0.5,0.014,0.25,1.225,1.850061985,1.220001967,0.94874444,0.678772904
1044,Copenhagen,0.5,0.016,0.05,1.225,2.583807161,2.040853699,1.813331457,1.555901292
1045,Copenhagen,0.5,0.014,0.31,1.225,1.816412809,1.182708107,0.9083736,0.637242656
1046,Copenhagen,0.5,0.016,0.01,1.225,6.113268809,5.991587206,6.055800245,5.899978076
1047,Copenhagen,0.5,0.016,0.11,1.225,2.102517207,1.502117671,1.234813398,0.963527627
1048,Copenhagen,0.5,0.016,0.07,1.225,2.331702842,1.758658561,1.510298102,1.245610232
1049,Copenhagen,0.5,0.016,0.15,1.225,1.995564016,1.38239873,1.10625403,0.83188925
1050,Copenhagen,0.5,0.016,0.21,1.225,1.911529509,1.288334036,1.005243314,0.728459328
1051,Copenhagen,0.5,0.016,0.33,1.225,1.835134827,1.20282111,0.913415885,0.634432657
1052,Copenhagen,0.5,0.016,0.13,1.225,2.040813428,1.433049031,1.160644509,0.887582385
1053,Copenhagen,0.5,0.016,0.27,1.225,1.864843804,1.236076049,0.949126451,0.670998477
1054,Copenhagen,0.5,0.016,0.17,1.225,1.960961549,1.343666178,1.064661347,0.789300421
1055,Copenhagen,0.5,0.018,0.09,1.225,2.225145847,1.634249464,1.360101793,1.083671576
1056,Copenhagen,0.5,0.018,0.03,1.225,3.220537845,2.753848508,2.554508666,2.302103284
1057,Copenhagen,0.5,0.016,0.23,1.225,1.893261172,1.267885236,0.983284516,0.705974619
1058,Copenhagen,0.5,0.016,0.35,1.225,1.827495399,1.19426987,0.904233202,0.625030054
1059,Copenhagen,0.5,0.016,0.29,1.225,1.853574868,1.223462089,0.935581043,0.65712866
1060,Copenhagen,0.5,0.018,0.11,1.225,2.134655739,1.532467831,1.251519462,0.972905176
1061,Copenhagen,0.5,0.016,0.19,1.225,1.933643832,1.313087875,1.03182505,0.755677695
1062,Copenhagen,0.5,0.018,0.15,1.225,2.026067689,1.410329979,1.121220786,0.839985627
1063,Copenhagen,0.5,0.018,0.05,1.225,2.623302565,2.082088974,1.83786442,1.571044128
1064,Copenhagen,0.5,0.016,0.25,1.225,1.877915785,1.250708264,0.964839149,0.687087489
1065,Copenhagen,0.5,0.018,0.01,1.225,6.206714648,6.112646716,6.137730507,5.957399715
1066,Copenhagen,0.5,0.018,0.13,1.225,2.072008772,1.462003665,1.176347125,0.896220795
1067,Copenhagen,0.5,0.016,0.31,1.225,1.843760001,1.212475753,0.923783449,0.645048519
1068,Copenhagen,0.5,0.018,0.17,1.225,1.990936297,1.370814839,1.079065386,0.796982301
1069,Copenhagen,0.5,0.018,0.07,1.225,2.367344646,1.794192108,1.530731259,1.257733155
1070,Copenhagen,0.5,0.018,0.21,1.225,1.940748652,1.314364716,1.018843474,0.735549071
1071,Copenhagen,0.5,0.018,0.27,1.225,1.893349322,1.26105086,0.961967393,0.677528981
1072,Copenhagen,0.5,0.018,0.19,1.225,1.963201009,1.339618704,1.045784839,0.763032341
1073,Copenhagen,0.5,0.018,0.33,1.225,1.863186221,1.227124008,0.92577369,0.640607283
1074,Copenhagen,0.5,0.018,0.23,1.225,1.922201071,1.293502749,0.996587589,0.712845529
1075,Copenhagen,0.5,0.018,0.29,1.225,1.881908132,1.248182036,0.948238726,0.663524176
1076,Copenhagen,0.5,0.018,0.35,1.225,1.855430019,1.218399992,0.916466773,0.63111317
1077,Copenhagen,0.5,0.018,0.25,1.225,1.906621118,1.275978718,0.977892671,0.69377458
1078,Copenhagen,0.5,0.018,0.31,1.225,1.871943238,1.236973722,0.93628152,0.651326465
1079,Copenhagen,0.0,0.0,0.01,0.245,2.282199612,1.864668826,1.727882171,1.632580452
1080,Copenhagen,0.0,0.0,0.07,0.245,0.474245288,0.340171885,0.296248769,0.265650234
1081,Copenhagen,0.0,0.0,0.13,0.245,0.33517201,0.222903021,0.186123255,0.160501887
1082,Copenhagen,0.0,0.0,0.19,0.245,0.283934577,0.179698793,0.145550787,0.121763113
1083,Copenhagen,0.0,0.0,0.03,0.245,0.876012852,0.67894892,0.614389462,0.569412441
1084,Copenhagen,0.0,0.0,0.09,0.245,0.407284059,0.283709077,0.243225352,0.215023231
1085,Copenhagen,0.0,0.0,0.25,0.245,0.25729118,0.157232663,0.124453172,0.101619019
1086,Copenhagen,0.0,0.0,0.15,0.245,0.313538415,0.204661223,0.168992644,0.144145503
1087,Copenhagen,0.0,0.0,0.31,0.245,0.240961411,0.143463154,0.111522431,0.089272694
1088,Copenhagen,0.0,0.0,0.05,0.245,0.594775538,0.441804976,0.391690958,0.356778877
1089,Copenhagen,0.0,0.0,0.21,0.245,0.273361791,0.170783653,0.137178708,0.113769416
1090,Copenhagen,0.0,0.002,0.01,0.245,2.316371574,1.958956326,1.916618539,1.987991364
1091,Copenhagen,0.0,0.0,0.11,0.245,0.364672385,0.247778217,0.209483195,0.182806065
1092,Copenhagen,0.0,0.0,0.27,0.245,0.251041508,0.151962844,0.119504363,0.096893875
1093,Copenhagen,0.0,0.0,0.17,0.245,0.296995088,0.190711624,0.155892777,0.131637691
1094,Copenhagen,0.0,0.0,0.23,0.245,0.264627759,0.16341898,0.130262652,0.107165935
1095,Copenhagen,0.0,0.0,0.33,0.245,0.236837744,0.139986017,0.108257104,0.086154946
1096,Copenhagen,0.0,0.002,0.03,0.245,0.889129618,0.713280161,0.681499151,0.693372884
1097,Copenhagen,0.0,0.0,0.29,0.245,0.245653867,0.147419903,0.115238154,0.092820482
1098,Copenhagen,0.0,0.002,0.07,0.245,0.481346285,0.357372771,0.328607988,0.323481989
1099,Copenhagen,0.0,0.0,0.35,0.245,0.233185358,0.136906272,0.105364962,0.083393518
1100,Copenhagen,0.0,0.002,0.13,0.245,0.340190627,0.234174174,0.206453476,0.195442966
1101,Copenhagen,0.0,0.002,0.05,0.245,0.603681266,0.464144968,0.434475316,0.434449234
1102,Copenhagen,0.0,0.002,0.19,0.245,0.288186002,0.188785312,0.161449282,0.148270805
1103,Copenhagen,0.0,0.002,0.09,0.245,0.413382428,0.298054906,0.269792829,0.261833545
