Job.ProjectName,Burn-in,Long-Term Degredation,Initial PCE,Module Cost,job.Life,Finance.LCOE
Copenhagen,0.1,0.004,0.11,1.225,2,1.141432973
Copenhagen,0.1,0.002,0.31,1.225,2,0.986129156
Copenhagen,0.1,0.004,0.15,1.225,2,1.083369287
Copenhagen,0.1,0.004,0.01,1.225,2,3.318824962
Copenhagen,0.1,0.004,0.07,1.225,2,1.26585528
Copenhagen,0.1,0.004,0.21,1.225,2,1.037747897
Copenhagen,0.1,0.004,0.13,1.225,2,1.107934684
Copenhagen,0.1,0.004,0.27,1.225,2,1.012402752
Copenhagen,0.1,0.004,0.17,1.225,2,1.064583996
Copenhagen,0.1,0.004,0.23,1.225,2,1.027830222
Copenhagen,0.1,0.004,0.29,1.225,2,1.006284973
Copenhagen,0.1,0.004,0.33,1.225,2,0.996274083
Copenhagen,0.1,0.004,0.19,1.225,2,1.049753515
Copenhagen,0.1,0.006,0.03,1.225,2,1.748359016
Copenhagen,0.1,0.004,0.25,1.225,2,1.019499384
Copenhagen,0.1,0.006,0.09,1.225,2,1.207982639
Copenhagen,0.1,0.004,0.31,1.225,2,1.000956593
Copenhagen,0.1,0.004,0.35,1.225,2,0.992126723
Copenhagen,0.1,0.006,0.15,1.225,2,1.099907495
Copenhagen,0.1,0.006,0.05,1.225,2,1.424133146
Copenhagen,0.1,0.006,0.11,1.225,2,1.158857553
Copenhagen,0.1,0.006,0.21,1.225,2,1.05358967
Copenhagen,0.1,0.006,0.01,1.225,2,3.369488588
Copenhagen,0.1,0.006,0.17,1.225,2,1.080835436
Copenhagen,0.1,0.006,0.07,1.225,2,1.285179233
Copenhagen,0.1,0.006,0.27,1.225,2,1.027857618
Copenhagen,0.1,0.006,0.13,1.225,2,1.124847896
Copenhagen,0.1,0.006,0.23,1.225,2,1.043520596
Copenhagen,0.1,0.006,0.33,1.225,2,1.011482736
Copenhagen,0.1,0.006,0.19,1.225,2,1.06577856
Copenhagen,0.1,0.006,0.29,1.225,2,1.021646448
Copenhagen,0.1,0.006,0.25,1.225,2,1.035062584
Copenhagen,0.1,0.006,0.35,1.225,2,1.007272064
Copenhagen,0.1,0.008,0.03,1.225,2,1.775462393
Copenhagen,0.1,0.008,0.09,1.225,2,1.226709003
Copenhagen,0.1,0.006,0.31,1.225,2,1.016236727
Copenhagen,0.1,0.008,0.15,1.225,2,1.116958459
Copenhagen,0.1,0.008,0.01,1.225,2,3.421723007
Copenhagen,0.1,0.008,0.05,1.225,2,1.446210315
Copenhagen,0.1,0.008,0.21,1.225,2,1.069922607
Copenhagen,0.1,0.008,0.11,1.225,2,1.176822372
Copenhagen,0.1,0.008,0.27,1.225,2,1.043791652
Copenhagen,0.1,0.008,0.17,1.225,2,1.097590742
Copenhagen,0.1,0.008,0.07,1.225,2,1.305102313
Copenhagen,0.1,0.008,0.23,1.225,2,1.059697441
Copenhagen,0.1,0.008,0.13,1.225,2,1.14228549
Copenhagen,0.1,0.008,0.33,1.225,2,1.027162923
Copenhagen,0.1,0.008,0.29,1.225,2,1.037484195
Copenhagen,0.1,0.01,0.03,1.225,2,1.803419324
Copenhagen,0.1,0.008,0.19,1.225,2,1.082300451
Copenhagen,0.1,0.008,0.25,1.225,2,1.05110831
Copenhagen,0.1,0.008,0.35,1.225,2,1.022886977
Copenhagen,0.1,0.01,0.09,1.225,2,1.246025109
Copenhagen,0.1,0.008,0.31,1.225,2,1.031990611
Copenhagen,0.1,0.01,0.05,1.225,2,1.46898275
Copenhagen,0.1,0.01,0.15,1.225,2,1.134546402
Copenhagen,0.1,0.01,0.01,1.225,2,3.475602422
Copenhagen,0.1,0.01,0.21,1.225,2,1.08676991
Copenhagen,0.1,0.01,0.07,1.225,2,1.325652822
Copenhagen,0.1,0.01,0.11,1.225,2,1.195352949
Copenhagen,0.1,0.01,0.27,1.225,2,1.060227489
Copenhagen,0.1,0.01,0.17,1.225,2,1.114873715
Copenhagen,0.1,0.01,0.33,1.225,2,1.04333692
Copenhagen,0.1,0.01,0.13,1.225,2,1.16027224
Copenhagen,0.1,0.01,0.23,1.225,2,1.076383735
Copenhagen,0.1,0.012,0.03,1.225,2,1.832270776
Copenhagen,0.1,0.01,0.19,1.225,2,1.099342659
Copenhagen,0.1,0.01,0.29,1.225,2,1.053820714
Copenhagen,0.1,0.012,0.09,1.225,2,1.26595926
Copenhagen,0.1,0.01,0.35,1.225,2,1.038993644
Copenhagen,0.1,0.01,0.25,1.225,2,1.067659358
Copenhagen,0.1,0.01,0.31,1.225,2,1.048240627
Copenhagen,0.1,0.012,0.05,1.225,2,1.492483821
Copenhagen,0.1,0.012,0.15,1.225,2,1.152697095
Copenhagen,0.1,0.012,0.01,1.225,2,3.531205784
Copenhagen,0.1,0.012,0.11,1.225,2,1.214476437
Copenhagen,0.1,0.012,0.21,1.225,2,1.104156265
Copenhagen,0.1,0.012,0.07,1.225,2,1.346860873
Copenhagen,0.1,0.012,0.27,1.225,2,1.077189214
Copenhagen,0.1,0.012,0.13,1.225,2,1.1788345
Copenhagen,0.1,0.012,0.17,1.225,2,1.132709681
Copenhagen,0.1,0.012,0.33,1.225,2,1.060028427
Copenhagen,0.1,0.012,0.23,1.225,2,1.093603931
Copenhagen,0.1,0.014,0.03,1.225,2,1.86206038
Copenhagen,0.1,0.012,0.29,1.225,2,1.070679942
Copenhagen,0.1,0.012,0.19,1.225,2,1.116930156
Copenhagen,0.1,0.014,0.09,1.225,2,1.286541602
Copenhagen,0.1,0.012,0.35,1.225,2,1.055615666
Copenhagen,0.1,0.012,0.25,1.225,2,1.08473998
Copenhagen,0.1,0.014,0.15,1.225,2,1.171437987
Copenhagen,0.1,0.012,0.31,1.225,2,1.065010583
Copenhagen,0.1,0.014,0.05,1.225,2,1.516749067
Copenhagen,0.1,0.014,0.01,1.225,2,3.588617178
Copenhagen,0.1,0.014,0.11,1.225,2,1.234221756
Copenhagen,0.1,0.014,0.21,1.225,2,1.122107966
Copenhagen,0.1,0.014,0.17,1.225,2,1.151125612
Copenhagen,0.1,0.014,0.07,1.225,2,1.368758537
Copenhagen,0.1,0.014,0.27,1.225,2,1.094702477
Copenhagen,0.1,0.014,0.13,1.225,2,1.198000342
Copenhagen,0.1,0.014,0.23,1.225,2,1.111384069
Copenhagen,0.1,0.014,0.33,1.225,2,1.077262684
Copenhagen,0.1,0.014,0.19,1.225,2,1.135089538
Copenhagen,0.1,0.016,0.03,1.225,2,1.892834648
Copenhagen,0.1,0.014,0.29,1.225,2,1.088087375
Copenhagen,0.1,0.016,0.09,1.225,2,1.307804273
Copenhagen,0.1,0.014,0.35,1.225,2,1.072778179
Copenhagen,0.1,0.014,0.25,1.225,2,1.102376005
Copenhagen,0.1,0.016,0.05,1.225,2,1.541816376
Copenhagen,0.1,0.016,0.15,1.225,2,1.190798341
Copenhagen,0.1,0.016,0.11,1.225,2,1.254619737
Copenhagen,0.1,0.016,0.21,1.225,2,1.140653043
Copenhagen,0.1,0.014,0.31,1.225,2,1.082325842
Copenhagen,0.1,0.016,0.01,1.225,2,3.647926247
Copenhagen,0.1,0.016,0.17,1.225,2,1.170150263
Copenhagen,0.1,0.016,0.07,1.225,2,1.391380007
Copenhagen,0.1,0.016,0.27,1.225,2,1.112794623
Copenhagen,0.1,0.016,0.23,1.225,2,1.129751912
Copenhagen,0.1,0.016,0.13,1.225,2,1.217799691
Copenhagen,0.1,0.016,0.19,1.225,2,1.153849161
Copenhagen,0.1,0.016,0.29,1.225,2,1.106070193
Copenhagen,0.1,0.016,0.33,1.225,2,1.095066602
Copenhagen,0.1,0.018,0.03,1.225,2,1.924643223
Copenhagen,0.1,0.016,0.25,1.225,2,1.120594971
Copenhagen,0.1,0.018,0.09,1.225,2,1.329781571
Copenhagen,0.1,0.016,0.31,1.225,2,1.100213439
Copenhagen,0.1,0.016,0.35,1.225,2,1.090507982
Copenhagen,0.1,0.018,0.15,1.225,2,1.210809385
Copenhagen,0.1,0.018,0.05,1.225,2,1.567726183
Copenhagen,0.1,0.018,0.21,1.225,2,1.159821409
Copenhagen,0.1,0.018,0.11,1.225,2,1.275703283
Copenhagen,0.1,0.018,0.01,1.225,2,3.709228663
Copenhagen,0.1,0.018,0.27,1.225,2,1.131494836
Copenhagen,0.1,0.018,0.17,1.225,2,1.189814322
Copenhagen,0.1,0.018,0.07,1.225,2,1.414761772
Copenhagen,0.1,0.018,0.23,1.225,2,1.148737087
Copenhagen,0.1,0.018,0.33,1.225,2,1.113468901
Copenhagen,0.1,0.018,0.13,1.225,2,1.238264486
Copenhagen,0.1,0.018,0.29,1.225,2,1.124657404
