Job.ProjectName,Burn-in,Long-Term Degredation,Initial PCE,Module Cost,job.Life,Finance.LCOE
Nairobi,0.1,0.01,0.29,1.225,5,0.502315809
Nairobi,0.1,0.01,0.19,1.225,5,0.531327286
Nairobi,0.1,0.01,0.15,1.225,5,0.553762933
Nairobi,0.1,0.01,0.35,1.225,5,0.492866434
Nairobi,0.1,0.01,0.25,1.225,5,0.511135271
Nairobi,0.1,0.012,0.05,1.225,5,0.863006927
Nairobi,0.1,0.01,0.31,1.225,5,0.498759585
Nairobi,0.1,0.01,0.21,1.225,5,0.523314571
Nairobi,0.1,0.012,0.11,1.225,5,0.666766726
Nairobi,0.1,0.012,0.01,1.225,5,2.302102996
Nairobi,0.1,0.01,0.27,1.225,5,0.506398889
Nairobi,0.1,0.012,0.17,1.225,5,0.609049154
Nairobi,0.1,0.01,0.33,1.225,5,0.495634426
Nairobi,0.1,0.012,0.07,1.225,5,0.760214405
Nairobi,0.1,0.012,0.13,1.225,5,0.641607765
Nairobi,0.1,0.012,0.03,1.225,5,1.10285623
Nairobi,0.1,0.012,0.23,1.225,5,0.581445196
Nairobi,0.1,0.012,0.19,1.225,5,0.597910701
Nairobi,0.1,0.012,0.09,1.225,5,0.703107476
Nairobi,0.1,0.012,0.29,1.225,5,0.565263644
Nairobi,0.1,0.012,0.15,1.225,5,0.623157877
Nairobi,0.1,0.012,0.25,1.225,5,0.575188319
Nairobi,0.1,0.012,0.21,1.225,5,0.588893871
Nairobi,0.1,0.012,0.35,1.225,5,0.554630117
Nairobi,0.1,0.012,0.31,1.225,5,0.561261771
Nairobi,0.1,0.014,0.05,1.225,5,0.950717364
Nairobi,0.1,0.012,0.27,1.225,5,0.569858396
Nairobi,0.1,0.014,0.11,1.225,5,0.734532579
Nairobi,0.1,0.014,0.01,1.225,5,2.536073839
Nairobi,0.1,0.012,0.33,1.225,5,0.557744981
Nairobi,0.1,0.014,0.17,1.225,5,0.670948966
Nairobi,0.1,0.014,0.07,1.225,5,0.837477675
Nairobi,0.1,0.014,0.13,1.225,5,0.706816624
Nairobi,0.1,0.014,0.03,1.225,5,1.214943397
Nairobi,0.1,0.014,0.23,1.225,5,0.640539521
Nairobi,0.1,0.014,0.19,1.225,5,0.658678474
Nairobi,0.1,0.014,0.29,1.225,5,0.622713381
Nairobi,0.1,0.014,0.09,1.225,5,0.774566768
Nairobi,0.1,0.014,0.15,1.225,5,0.686491609
Nairobi,0.1,0.014,0.25,1.225,5,0.633646736
Nairobi,0.1,0.014,0.35,1.225,5,0.610999131
Nairobi,0.1,0.014,0.21,1.225,5,0.648745231
Nairobi,0.1,0.014,0.31,1.225,5,0.618304783
Nairobi,0.1,0.016,0.05,1.225,5,1.031131396
Nairobi,0.1,0.014,0.27,1.225,5,0.627775114
Nairobi,0.1,0.016,0.01,1.225,5,2.750581253
Nairobi,0.1,0.014,0.33,1.225,5,0.61443057
Nairobi,0.1,0.016,0.11,1.225,5,0.796661166
Nairobi,0.1,0.016,0.07,1.225,5,0.908313613
Nairobi,0.1,0.016,0.17,1.225,5,0.727699494
Nairobi,0.1,0.016,0.03,1.225,5,1.317706322
Nairobi,0.1,0.016,0.23,1.225,5,0.694717942
Nairobi,0.1,0.016,0.13,1.225,5,0.766600927
Nairobi,0.1,0.016,0.09,1.225,5,0.840081546
Nairobi,0.1,0.016,0.29,1.225,5,0.675384023
Nairobi,0.1,0.016,0.19,1.225,5,0.714391132
Nairobi,0.1,0.016,0.25,1.225,5,0.687242148
Nairobi,0.1,0.016,0.35,1.225,5,0.662678953
Nairobi,0.1,0.016,0.15,1.225,5,0.744556771
Nairobi,0.1,0.016,0.31,1.225,5,0.670602535
Nairobi,0.1,0.018,0.05,1.225,5,1.105009451
Nairobi,0.1,0.016,0.21,1.225,5,0.703617711
Nairobi,0.1,0.016,0.27,1.225,5,0.68087389
Nairobi,0.1,0.018,0.01,1.225,5,2.947653705
Nairobi,0.1,0.018,0.11,1.225,5,0.85374
Nairobi,0.1,0.016,0.33,1.225,5,0.666400631
Nairobi,0.1,0.018,0.07,1.225,5,0.973392073
Nairobi,0.1,0.018,0.17,1.225,5,0.779837391
Nairobi,0.1,0.018,0.03,1.225,5,1.412116773
Nairobi,0.1,0.018,0.13,1.225,5,0.821526017
Nairobi,0.1,0.018,0.23,1.225,5,0.744492792
Nairobi,0.1,0.018,0.09,1.225,5,0.900271344
Nairobi,0.1,0.018,0.29,1.225,5,0.723773644
Nairobi,0.1,0.018,0.19,1.225,5,0.765575518
Nairobi,0.1,0.018,0.35,1.225,5,0.710158287
Nairobi,0.1,0.018,0.15,1.225,5,0.797902452
Nairobi,0.1,0.018,0.25,1.225,5,0.736481375
Nairobi,0.2,0,0.05,1.225,5,0.506202603
Nairobi,0.1,0.018,0.21,1.225,5,0.754030208
Nairobi,0.1,0.018,0.31,1.225,5,0.718649574
Nairobi,0.2,0,0.11,1.225,5,0.391096574
Nairobi,0.2,0,0.01,1.225,5,1.350314223
Nairobi,0.1,0.018,0.27,1.225,5,0.729656847
Nairobi,0.2,0,0.07,1.225,5,0.445908947
Nairobi,0.2,0,0.17,1.225,5,0.357241938
Nairobi,0.1,0.018,0.33,1.225,5,0.714146614
Nairobi,0.2,0,0.03,1.225,5,0.646887848
Nairobi,0.2,0,0.13,1.225,5,0.376339413
Nairobi,0.2,0,0.23,1.225,5,0.341050648
Nairobi,0.2,0,0.09,1.225,5,0.412412489
Nairobi,0.2,0,0.19,1.225,5,0.350708602
Nairobi,0.2,0,0.29,1.225,5,0.331559248
Nairobi,0.2,0,0.15,1.225,5,0.365517505
Nairobi,0.2,0,0.35,1.225,5,0.32532208
Nairobi,0.2,0,0.25,1.225,5,0.337380634
Nairobi,0.2,0.002,0.05,1.225,5,0.556329898
Nairobi,0.2,0,0.21,1.225,5,0.345419719
Nairobi,0.2,0,0.31,1.225,5,0.329211922
Nairobi,0.2,0.002,0.11,1.225,5,0.429825362
Nairobi,0.2,0.002,0.01,1.225,5,1.484030642
Nairobi,0.2,0,0.27,1.225,5,0.334254331
Nairobi,0.2,0.002,0.07,1.225,5,0.490065594
Nairobi,0.2,0.002,0.17,1.225,5,0.392618231
Nairobi,0.2,0,0.33,1.225,5,0.327149125
Nairobi,0.2,0.002,0.13,1.225,5,0.413606857
Nairobi,0.2,0.002,0.03,1.225,5,0.710946661
Nairobi,0.2,0.002,0.23,1.225,5,0.37482358
Nairobi,0.2,0.002,0.19,1.225,5,0.385437925
Nairobi,0.2,0.002,0.09,1.225,5,0.45325211
Nairobi,0.2,0.002,0.29,1.225,5,0.364392284
Nairobi,0.2,0.002,0.25,1.225,5,0.370790139
Nairobi,0.2,0.002,0.15,1.225,5,0.401713297
Nairobi,0.2,0.002,0.35,1.225,5,0.357537474
Nairobi,0.2,0.002,0.21,1.225,5,0.379625304
Nairobi,0.2,0.004,0.05,1.225,5,0.610040188
Nairobi,0.2,0.002,0.31,1.225,5,0.361812511
Nairobi,0.2,0.002,0.27,1.225,5,0.367354251
Nairobi,0.2,0.004,0.11,1.225,5,0.471322403
Nairobi,0.2,0.004,0.01,1.225,5,1.627304834
Nairobi,0.2,0.004,0.17,1.225,5,0.430523149
Nairobi,0.2,0.004,0.07,1.225,5,0.537378466
Nairobi,0.2,0.002,0.33,1.225,5,0.359545443
Nairobi,0.2,0.004,0.13,1.225,5,0.453538099
Nairobi,0.2,0.004,0.23,1.225,5,0.411010532
Nairobi,0.2,0.004,0.03,1.225,5,0.779584266
Nairobi,0.2,0.004,0.19,1.225,5,0.422649628
Nairobi,0.2,0.004,0.09,1.225,5,0.497010862
Nairobi,0.2,0.004,0.29,1.225,5,0.399572157
Nairobi,0.2,0.004,0.15,1.225,5,0.440496288
Nairobi,0.2,0.004,0.25,1.225,5,0.406587687
Nairobi,0.2,0.004,0.21,1.225,5,0.416275833
Nairobi,0.2,0.004,0.35,1.225,5,0.392055556
Nairobi,0.2,0.004,0.31,1.225,5,0.396743323
Nairobi,0.2,0.006,0.05,1.225,5,0.675229518
Nairobi,0.2,0.004,0.27,1.225,5,0.402820084
Nairobi,0.2,0.006,0.01,1.225,5,1.80119979
Nairobi,0.2,0.006,0.11,1.225,5,0.521688252
Nairobi,0.2,0.004,0.33,1.225,5,0.394257383
Nairobi,0.2,0.006,0.07,1.225,5,0.594803112
Nairobi,0.2,0.006,0.17,1.225,5,0.47652916
Nairobi,0.2,0.006,0.23,1.225,5,0.454931411
Nairobi,0.2,0.006,0.03,1.225,5,0.862891197
Nairobi,0.2,0.006,0.13,1.225,5,0.502003504
Nairobi,0.2,0.006,0.09,1.225,5,0.550121798
Nairobi,0.2,0.006,0.29,1.225,5,0.442270723
Nairobi,0.2,0.006,0.19,1.225,5,0.467814269
Nairobi,0.2,0.006,0.35,1.225,5,0.433950893
Nairobi,0.2,0.006,0.25,1.225,5,0.450035937
Nairobi,0.2,0.006,0.15,1.225,5,0.487568036
Nairobi,0.2,0.006,0.31,1.225,5,0.439139598
Nairobi,0.2,0.008,0.05,1.225,5,0.756018158
Nairobi,0.2,0.006,0.21,1.225,5,0.460759366
Nairobi,0.2,0.006,0.27,1.225,5,0.445865726
Nairobi,0.2,0.008,0.01,1.225,5,2.016706484
Nairobi,0.2,0.008,0.11,1.225,5,0.584106264
Nairobi,0.2,0.006,0.33,1.225,5,0.436388009
Nairobi,0.2,0.008,0.17,1.225,5,0.533544059
Nairobi,0.2,0.008,0.07,1.225,5,0.665969039
Nairobi,0.2,0.008,0.03,1.225,5,0.966132842
Nairobi,0.2,0.008,0.23,1.225,5,0.509362222
Nairobi,0.2,0.008,0.13,1.225,5,0.562066312
Nairobi,0.2,0.008,0.29,1.225,5,0.49518673
Nairobi,0.2,0.008,0.09,1.225,5,0.615941775
Nairobi,0.2,0.008,0.19,1.225,5,0.523786464
Nairobi,0.2,0.008,0.35,1.225,5,0.485871464
Nairobi,0.2,0.008,0.15,1.225,5,0.545903695
Nairobi,0.2,0.008,0.25,1.225,5,0.503881023
Nairobi,0.2,0.01,0.05,1.225,5,0.849846801
Nairobi,0.2,0.008,0.31,1.225,5,0.491680978
Nairobi,0.2,0.008,0.21,1.225,5,0.515887469
Nairobi,0.2,0.01,0.01,1.225,5,2.266997872
Nairobi,0.2,0.01,0.11,1.225,5,0.656599098
Nairobi,0.2,0.008,0.27,1.225,5,0.499211862
Nairobi,0.2,0.01,0.07,1.225,5,0.748621778
Nairobi,0.2,0.008,0.33,1.225,5,0.488600172
Nairobi,0.2,0.01,0.17,1.225,5,0.599761669
Nairobi,0.2,0.01,0.03,1.225,5,1.086038605
Nairobi,0.2,0.01,0.23,1.225,5,0.572578648
Nairobi,0.2,0.01,0.13,1.225,5,0.631823789
Nairobi,0.2,0.01,0.09,1.225,5,0.692385682
Nairobi,0.2,0.01,0.29,1.225,5,0.556643851
Nairobi,0.2,0.01,0.19,1.225,5,0.588793069
Nairobi,0.2,0.01,0.35,1.225,5,0.546172477
Nairobi,0.2,0.01,0.15,1.225,5,0.613655246
Nairobi,0.2,0.01,0.25,1.225,5,0.566417184
Nairobi,0.2,0.012,0.05,1.225,5,0.932415374
Nairobi,0.2,0.01,0.21,1.225,5,0.579913737
Nairobi,0.2,0.01,0.31,1.225,5,0.552703003
Nairobi,0.2,0.012,0.11,1.225,5,0.720392301
Nairobi,0.2,0.01,0.27,1.225,5,0.561168538
Nairobi,0.2,0.012,0.01,1.225,5,2.487252602
Nairobi,0.2,0.012,0.17,1.225,5,0.658032718
Nairobi,0.2,0.012,0.07,1.225,5,0.82135563
Nairobi,0.2,0.01,0.33,1.225,5,0.549239842
Nairobi,0.2,0.012,0.13,1.225,5,0.693209898
Nairobi,0.2,0.012,0.23,1.225,5,0.628208676
Nairobi,0.2,0.012,0.03,1.225,5,1.191554866
Nairobi,0.2,0.012,0.19,1.225,5,0.645998441
Nairobi,0.2,0.012,0.29,1.225,5,0.610725702
Nairobi,0.2,0.012,0.09,1.225,5,0.759655803
Nairobi,0.2,0.012,0.15,1.225,5,0.673276154
Nairobi,0.2,0.012,0.35,1.225,5,0.599236961
Nairobi,0.2,0.012,0.25,1.225,5,0.621448582
Nairobi,0.2,0.012,0.21,1.225,5,0.636256421
Nairobi,0.2,0.012,0.31,1.225,5,0.606401973
Nairobi,0.2,0.014,0.05,1.225,5,1.004008206
Nairobi,0.2,0.014,0.01,1.225,5,2.678229138
Nairobi,0.2,0.014,0.11,1.225,5,0.775705552
Nairobi,0.2,0.012,0.27,1.225,5,0.615689993
Nairobi,0.2,0.012,0.33,1.225,5,0.602602341
Nairobi,0.2,0.014,0.07,1.225,5,0.88442106
Nairobi,0.2,0.014,0.17,1.225,5,0.708557868
Nairobi,0.2,0.014,0.03,1.225,5,1.283044979
Nairobi,0.2,0.014,0.13,1.225,5,0.746436026
Nairobi,0.2,0.014,0.23,1.225,5,0.676443873
Nairobi,0.2,0.014,0.09,1.225,5,0.817983789
Nairobi,0.2,0.014,0.19,1.225,5,0.695599574
Nairobi,0.2,0.014,0.29,1.225,5,0.657618519
Nairobi,0.2,0.014,0.15,1.225,5,0.724971726
Nairobi,0.2,0.014,0.25,1.225,5,0.669164724
Nairobi,0.2,0.014,0.35,1.225,5,0.645247647
Nairobi,0.2,0.014,0.21,1.225,5,0.68510954
Nairobi,0.2,0.014,0.31,1.225,5,0.652962805
Nairobi,0.2,0.016,0.05,1.225,5,1.066617021
Nairobi,0.2,0.014,0.27,1.225,5,0.662963979
Nairobi,0.2,0.016,0.01,1.225,5,2.845240475
Nairobi,0.2,0.016,0.11,1.225,5,0.824077672
Nairobi,0.2,0.014,0.33,1.225,5,0.648871429
Nairobi,0.2,0.016,0.07,1.225,5,0.939572555
Nairobi,0.2,0.016,0.17,1.225,5,0.752742734
Nairobi,0.2,0.016,0.03,1.225,5,1.363054211
Nairobi,0.2,0.016,0.13,1.225,5,0.792982931
Nairobi,0.2,0.016,0.23,1.225,5,0.718626147
Nairobi,0.2,0.016,0.09,1.225,5,0.868992331
Nairobi,0.2,0.016,0.29,1.225,5,0.698626865
Nairobi,0.2,0.016,0.19,1.225,5,0.738976375
Nairobi,0.2,0.016,0.15,1.225,5,0.770180142
Nairobi,0.2,0.016,0.25,1.225,5,0.710893079
Nairobi,0.2,0.016,0.35,1.225,5,0.68548456
Nairobi,0.2,0.016,0.31,1.225,5,0.693680826
Nairobi,0.2,0.016,0.21,1.225,5,0.727832195
Nairobi,0.2,0.018,0.05,1.225,5,1.121769295
Nairobi,0.2,0.016,0.27,1.225,5,0.704305662
Nairobi,0.2,0.018,0.11,1.225,5,0.866688803
Nairobi,0.2,0.018,0.01,1.225,5,2.992361212
Nairobi,0.2,0.016,0.33,1.225,5,0.689334316
Nairobi,0.2,0.018,0.07,1.225,5,0.988155657
Nairobi,0.2,0.018,0.17,1.225,5,0.791665302
Nairobi,0.2,0.018,0.13,1.225,5,0.833986226
Nairobi,0.2,0.018,0.03,1.225,5,1.43353456
Nairobi,0.2,0.018,0.23,1.225,5,0.755784626
Nairobi,0.2,0.018,0.09,1.225,5,0.913925894
Nairobi,0.2,0.018,0.19,1.225,5,0.777187117
Nairobi,0.2,0.018,0.29,1.225,5,0.734751228
Nairobi,0.2,0.018,0.15,1.225,5,0.810004358
Nairobi,0.2,0.018,0.35,1.225,5,0.720929365
Nairobi,0.2,0.018,0.25,1.225,5,0.747651699
Nairobi,0.2,0.018,0.21,1.225,5,0.765466697
Nairobi,0.2,0.018,0.31,1.225,5,0.729549441
Nairobi,0.3,0,0.05,1.225,5,0.572345101
Nairobi,0.3,0,0.01,1.225,5,1.52675179
Nairobi,0.2,0.018,0.27,1.225,5,0.740723662
Nairobi,0.3,0,0.11,1.225,5,0.442198848
Nairobi,0.2,0.018,0.33,1.225,5,0.724978183
Nairobi,0.3,0,0.17,1.225,5,0.403920627
Nairobi,0.3,0,0.07,1.225,5,0.50417323
Nairobi,0.3,0,0.03,1.225,5,0.731412854
Nairobi,0.3,0,0.13,1.225,5,0.425513457
Nairobi,0.3,0,0.23,1.225,5,0.385613717
Nairobi,0.3,0,0.19,1.225,5,0.396533619
Nairobi,0.3,0,0.09,1.225,5,0.466299987
Nairobi,0.3,0,0.29,1.225,5,0.374882132
Nairobi,0.3,0,0.15,1.225,5,0.413277514
Nairobi,0.3,0,0.35,1.225,5,0.367829991
Nairobi,0.3,0,0.25,1.225,5,0.381464164
Nairobi,0.3,0,0.21,1.225,5,0.390553669
Nairobi,0.3,0.002,0.05,1.225,5,0.633255445
Nairobi,0.3,0,0.31,1.225,5,0.372228095
Nairobi,0.3,0.002,0.01,1.225,5,1.689232393
Nairobi,0.3,0,0.27,1.225,5,0.377929366
Nairobi,0.3,0.002,0.11,1.225,5,0.489258715
Nairobi,0.3,0.002,0.07,1.225,5,0.55782856
Nairobi,0.3,0,0.33,1.225,5,0.369895765
Nairobi,0.3,0.002,0.17,1.225,5,0.446906833
Nairobi,0.3,0.002,0.03,1.225,5,0.809251572
Nairobi,0.3,0.002,0.23,1.225,5,0.426651658
Nairobi,0.3,0.002,0.13,1.225,5,0.470797624
Nairobi,0.3,0.002,0.09,1.225,5,0.515924755
Nairobi,0.3,0.002,0.19,1.225,5,0.438733682
Nairobi,0.3,0.002,0.29,1.225,5,0.414777992
Nairobi,0.3,0.002,0.25,1.225,5,0.4220605
Nairobi,0.3,0.002,0.15,1.225,5,0.457259503
Nairobi,0.3,0.002,0.35,1.225,5,0.406975345
Nairobi,0.3,0.002,0.21,1.225,5,0.432117331
Nairobi,0.3,0.004,0.05,1.225,5,0.694108743
Nairobi,0.3,0.002,0.31,1.225,5,0.411841506
Nairobi,0.3,0.004,0.11,1.225,5,0.536274506
Nairobi,0.3,0.002,0.27,1.225,5,0.41814952
Nairobi,0.3,0.004,0.01,1.225,5,1.851560822
Nairobi,0.3,0.002,0.33,1.225,5,0.409260963
Nairobi,0.3,0.004,0.07,1.225,5,0.611433638
Nairobi,0.3,0.004,0.17,1.225,5,0.48985278
Nairobi,0.3,0.004,0.13,1.225,5,0.516039379
Nairobi,0.3,0.004,0.23,1.225,5,0.467651164
Nairobi,0.3,0.004,0.03,1.225,5,0.887017389
Nairobi,0.3,0.004,0.29,1.225,5,0.454636486
Nairobi,0.3,0.004,0.09,1.225,5,0.565503046
Nairobi,0.3,0.004,0.19,1.225,5,0.480894222
Nairobi,0.3,0.004,0.15,1.225,5,0.501200299
Nairobi,0.3,0.004,0.35,1.225,5,0.446084036
Nairobi,0.3,0.004,0.25,1.225,5,0.462618814
Nairobi,0.3,0.004,0.31,1.225,5,0.451417816
Nairobi,0.3,0.004,0.21,1.225,5,0.473642066
Nairobi,0.3,0.006,0.05,1.225,5,0.767900929
Nairobi,0.3,0.004,0.27,1.225,5,0.458332004
Nairobi,0.3,0.006,0.11,1.225,5,0.593286997
Nairobi,0.3,0.006,0.01,1.225,5,2.048404217
Nairobi,0.3,0.004,0.33,1.225,5,0.448589293
Nairobi,0.3,0.006,0.17,1.225,5,0.541930078
Nairobi,0.3,0.006,0.07,1.225,5,0.676436457
Nairobi,0.3,0.006,0.03,1.225,5,0.981318106
Nairobi,0.3,0.006,0.23,1.225,5,0.51736816
Nairobi,0.3,0.006,0.13,1.225,5,0.57090063
Nairobi,0.3,0.006,0.19,1.225,5,0.532019117
Nairobi,0.3,0.006,0.29,1.225,5,0.502969865
Nairobi,0.3,0.006,0.09,1.225,5,0.625622886
Nairobi,0.3,0.006,0.35,1.225,5,0.493508185
Nairobi,0.3,0.006,0.15,1.225,5,0.554483976
Nairobi,0.3,0.006,0.25,1.225,5,0.51180081
Nairobi,0.3,0.006,0.21,1.225,5,0.523995968
Nairobi,0.3,0.008,0.05,1.225,5,0.858361443
Nairobi,0.3,0.006,0.31,1.225,5,0.49940901
Nairobi,0.3,0.008,0.01,1.225,5,2.289710993
Nairobi,0.3,0.006,0.27,1.225,5,0.507058261
Nairobi,0.3,0.008,0.11,1.225,5,0.663177584
Nairobi,0.3,0.008,0.17,1.225,5,0.6057707
Nairobi,0.3,0.006,0.33,1.225,5,0.496279781
Nairobi,0.3,0.008,0.07,1.225,5,0.756122243
Nairobi,0.3,0.008,0.03,1.225,5,1.096919659
Nairobi,0.3,0.008,0.23,1.225,5,0.578315331
Nairobi,0.3,0.008,0.13,1.225,5,0.638154051
Nairobi,0.3,0.008,0.19,1.225,5,0.594692205
Nairobi,0.3,0.008,0.09,1.225,5,0.699322715
Nairobi,0.3,0.008,0.29,1.225,5,0.562220883
Nairobi,0.3,0.008,0.25,1.225,5,0.572092135
Nairobi,0.3,0.008,0.15,1.225,5,0.619803477
Nairobi,0.3,0.01,0.05,1.225,5,0.941922591
Nairobi,0.3,0.008,0.21,1.225,5,0.585723911
Nairobi,0.3,0.008,0.35,1.225,5,0.551644596
Nairobi,0.3,0.008,0.31,1.225,5,0.558240552
Nairobi,0.3,0.008,0.27,1.225,5,0.566790902
Nairobi,0.3,0.01,0.11,1.225,5,0.727737661
Nairobi,0.3,0.01,0.07,1.225,5,0.829730445
Nairobi,0.3,0.01,0.01,1.225,5,2.512613456
Nairobi,0.3,0.008,0.33,1.225,5,0.554742693
Nairobi,0.3,0.01,0.17,1.225,5,0.664742239
Nairobi,0.3,0.01,0.13,1.225,5,0.700278097
Nairobi,0.3,0.01,0.09,1.225,5,0.767401506
Nairobi,0.3,0.01,0.23,1.225,5,0.634614101
Nairobi,0.3,0.01,0.03,1.225,5,1.203704356
Nairobi,0.3,0.01,0.19,1.225,5,0.652585256
Nairobi,0.3,0.01,0.29,1.225,5,0.616952865
Nairobi,0.3,0.01,0.15,1.225,5,0.680141101
Nairobi,0.3,0.01,0.35,1.225,5,0.60534698
Nairobi,0.3,0.01,0.25,1.225,5,0.627785079
Nairobi,0.3,0.01,0.21,1.225,5,0.642743903
Nairobi,0.3,0.01,0.31,1.225,5,0.61258505
Nairobi,0.3,0.012,0.01,1.225,5,2.693504886
Nairobi,0.3,0.012,0.05,1.225,5,1.009734742
Nairobi,0.3,0.01,0.27,1.225,5,0.621967773
Nairobi,0.3,0.012,0.11,1.225,5,0.780129924
Nairobi,0.3,0.01,0.33,1.225,5,0.608746675
Nairobi,0.3,0.012,0.17,1.225,5,0.712599251
Nairobi,0.3,0.012,0.03,1.225,5,1.29036305
Nairobi,0.3,0.012,0.07,1.225,5,0.889465509
Nairobi,0.3,0.012,0.13,1.225,5,0.750693454
Nairobi,0.3,0.012,0.23,1.225,5,0.680302089
Nairobi,0.3,0.012,0.29,1.225,5,0.661369361
Nairobi,0.3,0.012,0.19,1.225,5,0.699567047
Nairobi,0.3,0.012,0.09,1.225,5,0.822649302
Nairobi,0.3,0.012,0.35,1.225,5,0.64892793
Nairobi,0.3,0.012,0.15,1.225,5,0.729106729
Nairobi,0.3,0.012,0.25,1.225,5,0.672981422
Nairobi,0.3,0.012,0.21,1.225,5,0.689017182
Nairobi,0.3,0.014,0.05,1.225,5,1.065829098
Nairobi,0.3,0.012,0.31,1.225,5,0.656687092
Nairobi,0.3,0.014,0.01,1.225,5,2.843138662
Nairobi,0.3,0.012,0.27,1.225,5,0.666745309
Nairobi,0.3,0.014,0.11,1.225,5,0.823468916
Nairobi,0.3,0.014,0.07,1.225,5,0.938878482
Nairobi,0.3,0.012,0.33,1.225,5,0.65257238
Nairobi,0.3,0.014,0.17,1.225,5,0.752186674
Nairobi,0.3,0.014,0.23,1.225,5,0.718095289
Nairobi,0.3,0.014,0.03,1.225,5,1.362047307
Nairobi,0.3,0.014,0.09,1.225,5,0.868350397
Nairobi,0.3,0.014,0.13,1.225,5,0.792397146
Nairobi,0.3,0.014,0.29,1.225,5,0.698110781
Nairobi,0.3,0.014,0.19,1.225,5,0.738430485
Nairobi,0.3,0.014,0.25,1.225,5,0.710367933
Nairobi,0.3,0.014,0.35,1.225,5,0.684978184
Nairobi,0.3,0.014,0.15,1.225,5,0.769611201
Nairobi,0.3,0.016,0.05,1.225,5,1.112928652
Nairobi,0.3,0.014,0.21,1.225,5,0.727294537
Nairobi,0.3,0.014,0.31,1.225,5,0.693168396
Nairobi,0.3,0.016,0.11,1.225,5,0.859858445
Nairobi,0.3,0.014,0.27,1.225,5,0.703785383
Nairobi,0.3,0.016,0.01,1.225,5,2.96877847
Nairobi,0.3,0.014,0.33,1.225,5,0.688825097
Nairobi,0.3,0.016,0.07,1.225,5,0.980368021
Nairobi,0.3,0.016,0.17,1.225,5,0.785426203
Nairobi,0.3,0.016,0.03,1.225,5,1.422236901
Nairobi,0.3,0.016,0.13,1.225,5,0.827413596
Nairobi,0.3,0.016,0.23,1.225,5,0.749828301
Nairobi,0.3,0.016,0.29,1.225,5,0.728960667
Nairobi,0.3,0.016,0.09,1.225,5,0.906723262
Nairobi,0.3,0.016,0.19,1.225,5,0.77106212
Nairobi,0.3,0.016,0.15,1.225,5,0.803620729
Nairobi,0.3,0.016,0.35,1.225,5,0.715247734
Nairobi,0.3,0.016,0.25,1.225,5,0.74175947
Nairobi,0.3,0.018,0.05,1.225,5,1.153098413
Nairobi,0.3,0.016,0.31,1.225,5,0.723799875
Nairobi,0.3,0.016,0.21,1.225,5,0.759434069
Nairobi,0.3,0.018,0.11,1.225,5,0.890893954
Nairobi,0.3,0.016,0.27,1.225,5,0.734886033
Nairobi,0.3,0.018,0.01,1.225,5,3.075932796
Nairobi,0.3,0.018,0.07,1.225,5,1.015753172
Nairobi,0.3,0.018,0.17,1.225,5,0.813775174
Nairobi,0.3,0.016,0.33,1.225,5,0.719264644
Nairobi,0.3,0.018,0.13,1.225,5,0.85727805
Nairobi,0.3,0.018,0.03,1.225,5,1.473570754
Nairobi,0.3,0.018,0.23,1.225,5,0.776892411
Nairobi,0.3,0.018,0.09,1.225,5,0.939450298
Nairobi,0.3,0.018,0.19,1.225,5,0.798892638
Nairobi,0.3,0.018,0.29,1.225,5,0.755271586
Nairobi,0.3,0.018,0.15,1.225,5,0.832626409
Nairobi,0.3,0.018,0.35,1.225,5,0.741063701
Nairobi,0.3,0.018,0.25,1.225,5,0.768532345
Nairobi,0.4,0,0.05,1.225,5,0.658370473
Nairobi,0.3,0.018,0.21,1.225,5,0.786844887
Nairobi,0.3,0.018,0.31,1.225,5,0.749924522
Nairobi,0.4,0,0.11,1.225,5,0.508662806
Nairobi,0.4,0,0.01,1.225,5,1.756227662
Nairobi,0.3,0.018,0.27,1.225,5,0.76141082
Nairobi,0.4,0,0.07,1.225,5,0.579952144
Nairobi,0.4,0,0.17,1.225,5,0.464631241
Nairobi,0.3,0.018,0.33,1.225,5,0.745225597
Nairobi,0.4,0,0.13,1.225,5,0.489469545
Nairobi,0.4,0,0.23,1.225,5,0.443572742
Nairobi,0.4,0,0.03,1.225,5,0.841346639
Nairobi,0.4,0,0.19,1.225,5,0.456133942
Nairobi,0.4,0,0.09,1.225,5,0.536386427
Nairobi,0.4,0,0.15,1.225,5,0.475394499
Nairobi,0.4,0,0.29,1.225,5,0.431228164
Nairobi,0.4,0,0.25,1.225,5,0.438799497
Nairobi,0.4,0,0.35,1.225,5,0.423116062
Nairobi,0.4,0,0.21,1.225,5,0.449255185
Nairobi,0.4,0.002,0.05,1.225,5,0.734868043
Nairobi,0.4,0,0.31,1.225,5,0.428175216
Nairobi,0.4,0,0.27,1.225,5,0.434733407
Nairobi,0.4,0.002,0.01,1.225,5,1.960287767
Nairobi,0.4,0.002,0.11,1.225,5,0.567765499
Nairobi,0.4,0.002,0.07,1.225,5,0.647338108
Nairobi,0.4,0,0.33,1.225,5,0.425492329
Nairobi,0.4,0.002,0.17,1.225,5,0.518617806
Nairobi,0.4,0.002,0.03,1.225,5,0.939104628
Nairobi,0.4,0.002,0.13,1.225,5,0.54634213
Nairobi,0.4,0.002,0.23,1.225,5,0.495112472
Nairobi,0.4,0.002,0.09,1.225,5,0.598710391
